	 neuron_name	Class 1	Merge Class	is_pdiff	is_usplit	is_LNpre	is_brain	Hemisphere	Pair	Pair ID	Class 2
12262910	CN-58	FAN	FAN	False	False	False	True	L	5738449	534	
17278502	 (DPLl ipsilateral right) [*DPLl_r akira] #17278502	Unk	Unk	False	False	False	True	R	14451162	637	
18639459	MB2IN-159 (LH bilateral axon 6) [*BLDd_r akira	Unk	Unk	False	False	False	True	R	8253620	265	
2655798	 (DPMm1 ipsilateral descending right) [*DPMm1_r akira] #2655798	Unk	Unk	False	False	False	True	R	10728323	430	
14539753	MB2IN-213	O_dSEZ	O_dSEZ	False	False	False	True	L	12962772	643	
8639662	 (DPLm ant 1 left) [*DPLm2_l akira] #8639662	Unk	Unk	False	False	False	True	L	13046354	285	
16283590	MB2IN-159 (not MB2IN-159) [*BLAv12_ant_l akira	Unk	Unk	False	False	False	True	L	-1	-1	
14451162	 (DPLl ipsilateral left) [*DPLl_l akira] #14451162	Unk	Unk	False	False	False	True	L	17278502	637	
11946903	MB2IN-158 (M1 ; Right) [*DAMv12_lat_r akira] #11946903	Unk	Unk	False	False	False	True	R	9524538	352	
13049485	 (DPLm ant lat 3 right) [*DPLm_r akira	Unk	Unk	False	False	False	True	R	-1	-1	
16335254	MB2IN-160 (DALcm_r; DALcm12 m lat 2) [*DALcm12-m_r akira] #16335254	Unk	Unk	False	True	True	True	R	15517247	685	
16096934	 (DPLm ant lat 3? left -gap issue?) [unknown lineage] #16096934	Unk	Unk	False	False	False	True	L	-1	-1	
10100020	 (CP4 8 left) [*CPd_l akira] #10100020	Unk	Unk	False	False	False	True	L	1868538	382	
15636958	MB2IN-161 (DPLal 4 R) [*DPlal1-3_ant_r akira] #15636958	Unk	Unk	False	False	False	True	R	17354392	921	
10728318	 (DPMm1 Brain descending into VNC 2 left) [*DPMm1_l akira] #10728318	O_dVNC	O_dVNC	False	False	False	True	L	3598000	429	
3945394	MB2IN-207 (Output of Munin left 3) [*DAMv12_lat_l akira] #3945394	Unk	Unk	False	False	False	True	L	3729504	62	
4400767	 (DH44 2 left) [*Dilp_l akira] #4400767	Unk	Unk	False	False	False	True	L	13751194	88	
16758011	MB2IN-122	Unk	Unk	False	False	False	True	R	4408369	91	
16952691	 (DALd descending 1 left; DALd_l X?) [*DALd_l akira] #16952691	O_dVNC	O_dVNC	False	False	False	True	L	5052370	866	
13028455	 (DALv23 LAL 1 left) [unknown lineage] #13028455	Unk	Unk	False	False	False	True	L	4390116	592	
9811608	MB2IN-100 (ASB TODO from gPN 3 right) [*BLVa_t_r akira] #9811608	Unk	Unk	False	False	False	True	R	10885466	448	
16952642	 (DALd descending thin left; DALd_l  8 continues after gap) [*DALd_l akira] #16952642	O_dVNC	O_dVNC	False	False	False	True	L	6155577	863	
9813188	KC (KC92) [Lineage MBNB B right] #9813188	KC	KC-6claw	False	False	False	True	R	-1	-1	6claw
16630479	 (BLAvm bilateral neuron 1 left) [*BLAvm post_l akira] #16630479	Unk	Unk	False	False	False	True	L	17012001	819	
8711574	CN-39	Unk	Unk	False	False	False	True	R	16100461	748	
12279941	 (BLAl_I-X 3 left) [*BLAl_l akira	Unk	Unk	False	False	False	True	L	17328632	536	
16070049	CN-21	Unk	Unk	False	False	False	True	R	12476851	562	
17328632	 (BLAl_I-X 3 right) [*BLAl_r akira] #17328632	Unk	Unk	False	False	False	True	R	12279941	536	
8037197	CN-22	Unk	Unk	False	False	False	True	L	17822238	249	
19101351	 (BLVp1 bilateral descending left) [*BLVp1_l akira] #19101351	Unk	Unk	False	False	False	True	L	3848843	1053	
11051740	FFN-13	FFN	FFN	False	False	False	True	L	7421507	473	
17897230	 (BLAv12 ipsi 2 right) [*BLAv12_ant_r akira] #17897230	Unk	Unk	False	False	False	True	R	6623089	188	
3913629	CN-29	Unk	Unk	False	False	False	True	R	12498338	565	
3180681	 (BLVp1 local a right) [*BLVp1_r akira] #3180681	Unk	Unk	False	False	False	True	R	15586949	700	
12479019	FFN-17	FFN	FFN	False	False	False	True	L	5560620	564	
7865652	22c PN (22c PN left) [*BAmv3_l akira] #7865652	uPN	uPN	False	False	False	True	L	8248631	232	
8248631	22c PN (22c PN right) [*BAmv3_r akira] #8248631	uPN	uPN	False	False	False	True	R	7865652	232	
7198338	24a PN (24a PN left) [*BAmv3_l akira] #7198338	uPN	uPN	False	False	False	True	L	8245869	210	
9530532	 (Basal Tel-like 8 right) [*BLAv12_post_r akira] #9530532	Unk	Unk	False	False	False	True	R	16594752	816	
11637003	FFN-4	FFN	FFN	False	False	False	True	R	3945232	60	
16316981	 (BAmas12_dor descending 2 right) [*BAmas12_dor_r akira] #16316981	Unk	Unk	False	False	False	True	R	13833814	609	
10785260	 (DALcl12 vv 11 left) [*DALcl12-v_r akira] #10785260	Unk	Unk	False	False	False	True	R	17813499	1008	
8245869	24a PN (24a PN right) [*BAmv3_r akira] #8245869	uPN	uPN	False	False	False	True	R	7198338	210	
8840343	 (BLA pointer right) [*BLAl_r akira] #8840343	Unk	Unk	False	False	False	True	R	16007457	736	
12299621	CN-16	Unk	Unk	False	False	False	True	L	8034919	539	
8709865	 (BLAv12_ant descending 1 right) [*BLAv12_ant_r akira] #8709865	Unk	Unk	False	False	False	True	R	16931001	853	
12839441	CN-32	Unk	Unk	False	True	True	True	L	17125520	582	
17125520	CN-32	Unk	Unk	False	True	True	True	R	12839441	582	
17776982	 (DPMpl12 double descending left) [*DPMpl12_l akira] #17776982	O_dSEZ	O_dSEZ	False	False	False	True	L	6554358	1003	
4227831	MB2ON-1 (AC ; DALcm12 m ant med 1_right) [*DALcm12-m_r akira] #4227831	Unk	Unk	False	False	False	True	R	19175973	1055	
17658948	 (CP crossover right) [*CPf_r akira] #17658948	Unk	Unk	False	False	False	True	R	10449035	406	
15734666	KC (KC young) [Lineage MBNB A left] #15734666	KC	KC	True	False	False	True	L	-1	-1	
20242957	 (BAla34 lateral descending 1a right) [*BAla34_r akira] #20242957	Unk	Unk	False	False	False	True	R	17356467	928	
17247877	 (neu1_right) [unknown lineage] #17247877	Unk	Unk	False	False	False	True	R	9429085	342	
16950097	 (DALcm?_l  16) [*DALcm12-v_l akira] #16950097	Unk	Unk	False	False	False	True	L	4847079	859	
9707941	KC (KC83) [Lineage MBNB C right] #9707941	KC	KC-3claw	False	False	False	True	R	-1	-1	3claw
16571210	 (DPMl contralateral descending right) [*DPMl_ant_dor_r akira] #16571210	O_dVNC	O_dVNC	False	False	False	True	R	17473163	961	
18527962	MB2IN-179 (neuron 18527963_pair001) [*CPe_l akira] #18527962	O_dVNC	O_dVNC	False	False	False	True	L	19508873	1037	
7916593	30a PN (30a PN left) [*BAmv3_l akira] #7916593	uPN	uPN	False	False	False	True	L	8256186	238	
18302665	 (BLVa hook 2 right) [*BLVa_t_r akira] #18302665	Unk	Unk	False	False	False	True	R	8348277	277	
7574701	FB-40	FBN	FBN	False	False	False	True	R	5681132	145	
9806510	 (BLA brancher right; Nest to telegoro) [*BLAl_r akira] #9806510	Unk	Unk	False	False	False	True	R	19880680	1064	
5321459	CN-13	FBN	FBN	False	False	False	True	R	10809383	440	
17729335	 (BLP12 unpaired left) [*BLP12_l akira] #17729335	Unk	Unk	False	False	False	True	L	-1	-1	
17300165	FAN-5	FAN	FAN	False	False	False	True	L	9848760	914	
13953184	 (DAMd23 bilateral right; no loSM branch) [*DAMd23_r akira] #13953184	Unk	Unk	False	False	False	True	R	16361363	761	
6298455	MB2IN-116	Unk	Unk	False	False	False	True	L	6193472	178	
17729973	 (CPd contralateral 1 left) [*CPd_l akira] #17729973	Unk	Unk	False	False	False	True	L	10870424	986	
14898816	KC (KC13) [Lineage MBNB B left] #14898816	KC	KC-1claw	False	False	False	True	L	4230739	663	1claw
16846902	 (BLVa12 contralateral 1 right) [*BLVa12_r akira] #16846902	Unk	Unk	False	False	False	True	R	18500915	1034	
4201555	FB2IN-10	FB2N	FB2N	False	False	False	True	R	9252296	331	
8256186	30a PN (30a PN right) [*BAmv3_r akira] #8256186	uPN	uPN	False	False	False	True	R	7916593	238	
16952665	 (DALd_l  12) [*DALd_l akira] #16952665	O_dVNC	O_dVNC	False	False	False	True	L	-1	-1	
8262372	KC (LON KC left) [Lineage MBNB C left] #8262372	KC	KC-3claw	False	False	False	True	L	8068173	267	3claw
8021456	33a PN (33a PN left) [*BAlp4_l akira] #8021456	uPN	uPN	False	False	False	True	L	13589251	247	
5052370	 (DALd descending 1 right; DALd_r 1) [*DALd_r akira] #5052370	O_dVNC	O_dVNC	False	False	False	True	R	16952691	866	
12366224	 (BLVa_t ascending lateral 1 left) [*BLVa_t_l akira] #12366224	Unk	Unk	False	False	False	True	L	19857577	548	
13210358	FB2IN-19	FB2N	FB2N	False	False	False	True	R	9527333	353	
8710444	 (BLAv1_2_right) [*BLAv12_ant_r akira] #8710444	Unk	Unk	False	False	False	True	R	13714311	601	
11178891	CN-37	Unk	Unk	False	False	False	True	R	16486385	792	
16424131	 (BAmas12_ven descending 1 left) [*BAmas12_ven_l akira] #16424131	O_dSEZ	O_dSEZ	False	False	False	True	L	13167025	770	
15732497	 (BAmv12_dor loop right) [*BAmv12_dor_r akira] #15732497	Unk	Unk	False	True	True	True	R	16547292	808	
11909406	CN-12	FBN	FBN	False	False	False	True	R	11013351	466	
8805777	 (BLDc A00c pointer 2 right; BPL local 1 R) [*BLDc_r akira] #8805777	Unk	Unk	False	False	False	True	R	14338439	632	
17854345	CN-46	FBN	FBN	False	False	False	True	R	13743125	604	
16007457	 (BLA pointer left) [*BLAd-vm_l akira	Unk	Unk	False	False	False	True	L	8840343	736	
11826171	CN-15	Unk	Unk	False	False	False	True	R	4391317	85	
16327998	 (DALv3 ring2_left (LAL neuron)) [*DALv3_l akira] #16327998	Unk	Unk	False	False	False	True	L	17173852	755	
7053966	MB2IN-113	Unk	Unk	False	False	False	True	L	4214582	198	
6623089	 (BLAv12 ipsi 2 left) [*BLAv12_ant_l akira] #6623089	Unk	Unk	False	False	False	True	L	17897230	188	
12498338	CN-29	Unk	Unk	False	False	False	True	L	3913629	565	
13849274	 (BLAv12 hook 2 right) [unknown lineage] #13849274	Unk	Unk	False	False	False	True	R	17105842	885	
13803032	CN-27	Unk	Unk	False	False	False	True	R	5453333	135	
1961182	 (CPf contralateral 3 left) [*CPd_l akira] #1961182	Unk	Unk	False	False	False	True	L	9177218	6	
3347708	KC (KC2) [Lineage MBNB A right] #3347708	KC	KC-1claw	False	False	False	True	R	4412315	94	1claw
1805669	 (BLP34 descending 3 right) [*BLP34_r akira] #1805669	Unk	Unk	False	False	False	True	R	18501001	1036	
9057043	FB-23	FBN	FBN	False	False	False	True	R	9423829	339	
13589251	33a PN (33a PN right) [*BAlp4_r akira] #13589251	uPN	uPN	False	False	False	True	R	8021456	247	
13167025	 (BAmas12_ven descending 1 right) [*BAmas12_ven_r akira] #13167025	O_dSEZ	O_dSEZ	False	False	False	True	R	16424131	770	
2379544	 (BLP12 claw 1 left) [*BLP12_l akira] #2379544	Unk	Unk	False	False	False	True	L	10681487	10	
9527522	CN-60	FBN	FBN	False	False	False	True	L	14083681	354	
3166836	 (BLVa ascending 1 right; DL-LH_cand3_no) [*BLVa34_r akira] #3166836	Unk	Unk	False	False	False	True	R	15063529	670	
4180774	FB-39	FBN	FBN	False	False	False	True	R	16427492	771	
16851496	 (DALd LAL output neuron 1 left) [*DALd_l akira] #16851496	O_dVNC	O_dVNC	False	False	False	True	L	16339338	841	
9730873	KC (KC84) [Lineage MBNB C right] #9730873	KC	KC-3claw	False	False	False	True	R	-1	-1	3claw
12474815	 (CPf contralateral 2 right) [*CPf_r akira] #12474815	Unk	Unk	False	False	False	True	R	20151537	1071	
4982172	KC (KC19) [Lineage MBNB C right] #4982172	KC	KC-4claw	False	False	False	True	R	-1	-1	4claw
4749004	 (DPLc_post_med contralateral left;A. Dorso-posterior target neuron #2 MB PN) [*DPLc_post_med_l akira] #4749004	Unk	Unk	False	False	False	True	L	17323054	113	
3276003	MB2IN-150 (L1: Short-presynapticD-3-R) [*DPLc_post_lat_r akira] #3276003	Unk	Unk	False	False	False	True	R	7557604	221	
13644685	 (BAlp4 ascending 5 right) [*BAlp4_r akira] #13644685	Unk	Unk	False	False	False	True	R	17728781	974	
4324479	 (seahorse left) [*BAla34_l akira] #4324479	Unk	Unk	False	False	False	True	L	19950281	78	
5755261	 (BLP34 lateral left) [*BLP34_l akira] #5755261	Unk	Unk	False	False	False	True	L	2846555	161	
17437719	FB-31	FBN	FBN	False	False	False	True	R	10209260	385	
3928652	 (CA-LP-1_left) [*ncc_d_l akira] #3928652	O_dSEZ;O_CA-LP	O_dSEZ;O_CA-LP	False	False	False	True	L	12704360	54	
9841469	FFN-5	FFN	FFN	False	False	False	True	R	3945454	63	
8864778	 (CPf small bilateral left) [*CPf_l akira] #8864778	Unk	Unk	False	False	False	True	L	9767705	300	
5836197	KC (KC27) [Lineage MBNB C right] #5836197	KC	KC-1claw	False	False	False	True	R	-1	-1	1claw
5169587	MB2IN-114	Unk	Unk	False	False	False	True	L	4228119	127	
9585013	 (Another bilateral axon_35a right) [*DPMpl12_r akira] #9585013	Unk	Unk	False	False	False	True	R	12281339	537	
10944822	 (bridge-like right) [*DPLc_post_lat_r akira] #10944822	Unk	Unk	False	False	False	True	R	15825861	730	
8065380	 (ASB Digest right) [unknown lineage] #8065380	Unk	Unk	False	False	False	True	R	-1	-1	
11067379	Gustatory PN 4 (non-olfactory PN left) [*BAmv3_l akira] #11067379	Unk	Unk	False	False	False	True	L	4393049	474	
3486381	42a PN (42a PN left) [*BAmv3_l akira] #3486381	uPN	uPN	False	False	False	True	L	8244723	37	
17654519	 (BAlp descending 3 right) [*BAlp_ant_r akira	O_dSEZ	O_dSEZ	False	False	False	True	R	7439913	217	
11051276	 (picky 3 right) [*BAla12_r akira] #11051276	pLN	pLN	False	False	False	True	R	8274021	268	
17732791	 (BAmas12_ven descending 2 left) [*BAmas12_ven_l akira] #17732791	Unk	Unk	False	False	False	True	L	15334461	996	
8244723	42a PN (42a PN right) [*BAmv3_r akira] #8244723	uPN	uPN	False	False	False	True	R	3486381	37	
15334461	 (BAmas12_ven descending 2 right) [*BAmas12_ven_r akira] #15334461	Unk	Unk	False	False	False	True	R	17732791	996	
7873135	42b PN (42b PN left) [*BAmv3_l akira] #7873135	uPN	uPN	False	False	False	True	L	8245692	235	
18425189	 (CPb pointer 1 right; CP23 d 11 - TO FOLLOW AT GAP) [*CPb_r akira] #18425189	Unk	Unk	False	False	False	True	R	11687072	504	
17809869	 (BAlp descending 2 left) [*BAlp_ant_l akira] #17809869	O_dSEZ	O_dSEZ	False	False	False	True	L	15934458	1006	
3806573	 (picky 2 right) [*BAla12_r akira] #3806573	pLN	pLN	False	False	False	True	R	8877971	303	
14726069	 (BAlp2_left) [*BAlp_ant_l akira] #14726069	Unk	Unk	False	False	False	True	L	16852421	657	
10555409	 (picky 4 left) [*BAla12_l akira] #10555409	pLN	pLN	False	False	False	True	L	5247102	414	
18087179	 (BAla34 ascending 2 left) [*BAla34_l akira] #18087179	Unk	Unk	False	False	False	True	L	17587452	1022	
3009700	 (Coaster (NPF) Right ) [*DPMl_ant_dor_r akira] #3009700	Unk	Unk	False	False	False	True	R	3048606	29	
3497901	KC (KC4) [Lineage MBNB B right] #3497901	KC	KC-4claw	False	False	False	True	R	-1	-1	4claw
15605657	 (AN-R-Sens-B2-AVp-03) [] #15605657	sens	sens-AN	False	False	False	False	R	-1	-1	AN
17736748	 (UNK descending a? left) [unknown lineage] #17736748	O_dVNC	O_dVNC	False	False	False	True	L	-1	-1	
17658907	 (CPa 2-like right) [*CPa_r akira] #17658907	Unk	Unk	False	False	False	True	R	16959698	867	
17587452	 (BAla34 ascending 2 right) [*BAla34_r akira] #17587452	Unk	Unk	False	False	False	True	R	18087179	1022	
16852421	 (BAlp2_right) [*BAlp_ant_r akira] #16852421	Unk	Unk	False	False	False	True	R	14726069	657	
5247102	 (picky 4 right) [*BAla12_r akira] #5247102	pLN	pLN	False	False	False	True	R	10555409	414	
3021609	 (DPM contralateral horseshoe right) [*DPMm2_r akira] #3021609	Unk	Unk	False	True	True	True	R	17354414	922	
12425856	MB2IN-166 (Projection neuron LH) [*BAlp_ant_l akira] #12425856	Unk	Unk	False	False	False	True	L	13173311	559	
16554856	 (DAMd1 bilateral left) [*DAMd1_l akira] #16554856	Unk	Unk	False	False	False	True	L	18570360	810	
9034378	 (ni contralateral 4 right) [ni-neurons MB_r akira] #9034378	Unk	Unk	False	False	False	True	R	9239759	329	
16434824	 (BAla34 ascending 3 left) [*BAla34_l akira] #16434824	Unk	Unk	False	False	False	True	L	17355860	776	
16468935	 (gate1_left) [*TRdl post_l akira] #16468935	Unk	Unk	False	False	False	True	L	10781924	787	
12089601	 (BAlc_post I2 left) [*BAlc post_l akira] #12089601	Unk	Unk	False	False	False	True	L	11838242	527	
8102935	 (picky 1 left) [*BAla12_l akira] #8102935	pLN	pLN	False	True	True	True	L	7600311	254	
10781924	 (gate1_right) [*BAla34_r akira] #10781924	Unk	Unk	False	False	False	True	R	16468935	787	
15606239	 (BLAl_l-X right) [*BLAl_r akira] #15606239	Unk	Unk	False	False	False	True	R	7388340	215	
16475849	CN-23	FAN	FAN	False	False	False	True	L	16823703	790	
10945111	 (BLVp12 descending-like unpaired right) [*BLVp2_r akira] #10945111	O_dVNC	O_dVNC	False	False	False	True	R	-1	-1	
12225666	FFN-21	mPN;FFN	mPN;FFN-multi	False	False	False	True	L	4327684	531	multi
17543765	 (BAla34 lateral descending 1b right) [*BAla34_r akira] #17543765	Unk	Unk	False	False	False	True	R	18123575	1026	
18123575	 (BAla34 lateral descending 1b left) [*BAla34_l akira] #18123575	Unk	Unk	False	False	False	True	L	17543765	1026	
11003696	 (neuron 11003697) [unknown lineage] #11003696	Unk	Unk	False	False	False	True	L	-1	-1	
15588711	 (BLVp12 descending left) [*BLVp1_l akira] #15588711	O_dVNC	O_dVNC	False	False	False	True	L	10945795	703	
13199414	FFN-20	FFN	FFN	False	False	False	True	L	11234536	594	
11022546	 (DPMpl12 Hook 2 left) [*DPMpl12_l akira] #11022546	Unk	Unk	False	False	False	True	L	17663944	470	
12585379	MB2IN-97 (neuron 12585380) [*BAla12_l akira] #12585379	Unk	Unk	False	False	False	True	L	13768622	569	
17105977	 (BLVp1 local left) [*BLVp1_l akira] #17105977	Unk	Unk	False	False	False	True	L	8970595	886	
2667061	FFN-2	FFN	FFN	False	False	False	True	R	11011058	465	
10946002	 (BLVp12 sickle 3 right) [*BLVp2_r akira] #10946002	Unk	Unk	False	False	False	True	R	17557290	964	
18098174	FFN-23	FFN	FFN	False	False	False	True	R	16385470	764	
17525174	 (DL-LH_cand6_sibling right; BLVa12 a 7) [*BLVa12_r akira] #17525174	Unk	Unk	False	False	False	True	R	11003707	461	
4101621	MB2IN-129	Unk	Unk	False	False	False	True	R	5963873	176	
19611917	 (DN1-1 - PDL007 #2 left) [*DPLc_ant_lat_l akira] #19611917	Unk	Unk	False	True	True	True	L	8138616	1062	
5291791	 (picky 0 left) [*BAla12_l akira] #5291791	pLN	pLN	False	False	False	True	L	8199671	131	
3966683	 (AN-R-Sens-B3-ACal-07 (upstream of Multig. Olfactory PN 3) right) [] #3966683	sens	sens-AN	False	False	False	False	R	-1	-1	AN
3886356	DAN-d1 (MBE4h left) [*CPb_l akira] #3886356	MBIN	MBIN-DAN	False	False	False	True	L	5966099	47	DAN
14995061	 (BLAvm bilateral neuron 3 left) [*BLAvm ant_l akira] #14995061	Unk	Unk	False	False	False	True	L	16629886	665	
8980589	CN-40	MBON	MBON	False	False	False	True	R	16223537	752	
7962986	 (plume right) [*DPLl_r akira] #7962986	Unk	Unk	False	False	False	True	R	16637377	822	
18080008	 (BAlp4 ascending 1 right) [*BAlp4_r akira] #18080008	Unk	Unk	False	False	False	True	R	15995958	735	
15669682	 (BLVp1 hook 3 left) [*BLVp1_l akira] #15669682	Unk	Unk	False	False	False	True	L	17658672	717	
16978882	FFN-15	FFN	FFN	False	False	False	True	L	14127447	870	
10797407	 (Bike Bars left) [*DALv1_l akira] #10797407	Unk	Unk	False	False	False	True	L	14760757	439	
10617840	FFN-40	FFN	FFN	False	False	False	True	R	16492104	794	
17355860	 (BAla34 ascending 3 right) [*BAla34_r akira] #17355860	Unk	Unk	False	False	False	True	R	16434824	776	
19166349	 (BAla12 ascending 2 left) [*BAla12_l akira] #19166349	Unk	Unk	False	False	False	True	L	13242336	1054	
16444548	 (crab-1 left) [*DPLc5_l akira	Unk	Unk	False	False	False	True	L	7807684	780	
17804729	 (BLVp1 bilateral 6 left) [*BLVp1_l akira] #17804729	Unk	Unk	False	False	False	True	L	11050498	1005	
17176866	FFN-12	FFN	FFN	False	False	False	True	L	17176882	901	
855719	 (AN-R-motor-14) [*BAmas12_dor_r akira] #855719	Unk	Unk	False	False	False	True	R	15770867	727	
17380309	 (UNK posterior hook right) [unknown lineage] #17380309	Unk	Unk	False	False	False	True	R	-1	-1	
4059758	 (AN-R-Sens-B3-VM-15) [] #4059758	sens	sens-AN	False	False	False	False	R	-1	-1	AN
19835787	 (UNK posterior hook left) [unknown lineage] #19835787	Unk	Unk	False	False	False	True	L	-1	-1	
13167730	 (BAla12 ascending 1 right) [*BAla12_r akira] #13167730	Unk	Unk	False	False	False	True	R	12500843	566	
3498479	 (contra-vine right) [unknown lineage] #3498479	Unk	Unk	False	False	False	True	R	3414508	35	
13411394	 (DPMm1 horseshoe 1 right; DPMm1 FB2_right) [*DPMm1_r akira] #13411394	Unk	Unk	False	False	False	True	R	19268007	1056	
12598741	MB2IN-211	Unk	Unk	False	False	False	True	L	15706875	571	
3048606	 (Coaster (NPF) Left) [*DPMl_ant_dor_l akira] #3048606	O_dVNC	O_dVNC	False	False	False	True	L	3009700	29	
7868195	KC (KC39) [Lineage MBNB B right] #7868195	KC	KC-3claw	False	False	False	True	R	-1	-1	3claw
12293334	 (inner bridge 1 left) [*DPLc_post_lat_l akira] #12293334	Unk	Unk	False	False	False	True	L	13405613	538	
9051500	 (BPL local 6 right) [*BLAv12_post_r akira] #9051500	Unk	Unk	False	False	False	True	R	17108278	887	
8877971	 (picky 2 left) [*BAla12_l akira] #8877971	pLN	pLN	False	False	False	True	L	3806573	303	
2854715	 (DPLam neuron right) [*DPLam_r akira] #2854715	Unk	Unk	False	False	False	True	R	14162492	623	
11361875	FFN-27	FFN	FFN	False	False	False	True	R	14493841	640	
19132527	 (BLAl_I-X 2 right) [*BLAl_r akira] #19132527	Unk	Unk	False	False	False	True	R	16433696	774	
3844961	 (l1 right; (old) I of GPhN right (ipsilateral PN to bilateral LH)) [*BAlc post_r akira] #3844961	Unk	Unk	False	False	False	True	R	11934107	524	
9724693	 (BPL descending neuron right) [*BLP12_r akira] #9724693	Unk	Unk	False	True	True	True	R	-1	-1	
10281116	FFN-24	FFN	FFN	False	False	False	True	L	10351681	392	
15505837	 (AN-R-Sens-B2-AVp-06) [] #15505837	sens	sens-AN	False	False	False	False	R	-1	-1	AN
13370624	 (DALv1 bilateral 1 left) [*DALv1_l akira] #13370624	Unk	Unk	False	True	True	True	L	14756440	597	
9445876	LH-22 (LH-22 BLVa12 a 11 left) [*BLP34_l akira] #9445876	Unk	Unk	False	False	False	True	L	4102413	344	
