Skeleton ID,neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,lineage,Class 2,contraction,Original index,dim 0,dim 1,dim 2,dim 3,dim 4,dim 5,dim 6,dim 7,dim 8,dim 9,dim 10,dim 11,dim 12,dim 13
5657004," (receives from telephone, outputs onto telegoro L) [*BLAv12_ant_l akira] #5657004",Unk,Unk,False,False,False,True,P,5134110,139,*BLAv12_ant_l akira_,,"{5134110: {'neuron_name': ' (receives from telephone, outputs onto telegoro R) [*BLAv12_ant_r akira] #5134110', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 5657004, 'Pair ID': 139, 'lineage': '*BLAv12_ant_r akira_', 'Class 2': nan}}",228,0.02212809080166304,-0.00292704555819152,-0.005537279865818559,-0.05294159094691599,-0.016915945565421985,-0.007952699326876308,-0.019076519479487943,0.018601053147507856,-0.006719247299935813,-0.004705190204436431,-0.050524019548034635,-0.015722655950073362,-0.019639752389483456,-0.045174024255794545
5118060,MB2IN-196 (UT: BLAv12-1_left) [*BLAv12_post_l akira] #5118060,Unk,Unk,False,False,False,True,P,15605987,126,*BLAv12_post_l akira_,,"{15605987: {'neuron_name': 'MB2IN-196 (UT: BLAv12-1_right) [*BLAvm post_r akira] #15605987', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 5118060, 'Pair ID': 126, 'lineage': '*BLAvm post_r akira_', 'Class 2': nan}}",229,0.051151245123911705,-0.014319181740116309,-0.0033179990621131205,0.002854481853302879,0.004421784782456543,0.01650215049945617,0.00585698522557097,0.0285701657474344,-0.015039940157027878,-0.0034376730453661874,0.006940808788383931,-0.001009448973019406,-0.007531350484037928,-0.014418367206295635
4664256,MB2IN-167 (PL: Pair 1_down pvl09_left) [*BLVa34_l akira] #4664256,Unk,Unk,False,False,False,True,P,17326218,109,*BLVa34_l akira_,,"{17326218: {'neuron_name': 'MB2IN-167 (PL: Pair 1_down pvl09_right) [*BLVa34_r akira] #17326218', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 4664256, 'Pair ID': 109, 'lineage': '*BLVa34_r akira_', 'Class 2': nan}}",230,0.03364863070890856,-0.005114288070435254,-0.008477085016899661,-0.04672706006773533,-0.014253494717981841,-0.012301272222665064,0.017571654598554535,0.00534741728404105,0.0012606723607469104,-0.0027629024965314373,-0.010445042758521903,-0.0037085542618309707,-0.004410020944561953,-0.003922526187141971
4393026,MB2IN-174 (SY: Large Fragment Missing Soma_left) [unknown lineage] #4393026,Unk,Unk,False,False,False,True,P,5585799,86,unk,,"{5585799: {'neuron_name': 'MB2IN-174 (SY: TO REVIEW_right) [unknown lineage] #5585799', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 4393026, 'Pair ID': 86, 'lineage': 'unk', 'Class 2': nan}}",231,0.023234071936439102,-0.006924103888255459,-0.0036535836488866776,-0.042313973503821885,-0.009289013886984106,-0.008359095965862632,-0.03876674335895431,0.03132129641111379,-0.015484519369396777,-0.005045172075460567,-0.004089903533472972,-0.004516125688950213,-0.01543768475235671,-0.017533360526672998
3819859, (BLP34 looper 2 left; right_cpld) [*BLP34_l akira] #3819859,Unk,Unk,False,False,False,True,P,4127944,45,*BLP34_l akira_,,"{4127944: {'neuron_name': ' (BLP34 looper 2 right) [*BLP34_r akira] #4127944', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 3819859, 'Pair ID': 45, 'lineage': '*BLP34_r akira_', 'Class 2': nan}}",232,0.02075805147348071,-0.009230930329652056,-0.0016156880445008118,-0.01580530196746126,-0.007097566415775469,-0.009715080900095811,-0.016942856201970852,0.01375422488333388,-0.006968618111530239,-0.0030772609048063775,-0.0226461343471145,-0.007416041488394306,-0.01347176151144799,-0.021077550426619844
3060480, (DPLl Gnarly left) [*DPLl_l akira] #3060480,Unk,Unk,False,False,False,True,P,17380080,30,*DPLl_l akira_,,"{17380080: {'neuron_name': ' (DPLl Gnarly right) [*DPLl_r akira] #17380080', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 3060480, 'Pair ID': 30, 'lineage': '*DPLl_r akira_', 'Class 2': nan}}",233,0.03653284906243596,-0.014332158480890391,-0.005826968690753955,-0.04068132034418149,-0.013180633506685567,-0.012554224926815368,-0.022230947705348135,0.019315137480012148,-0.008872874660420934,-0.0035259102178249297,-0.03232701056309062,-0.010900555958075235,-0.01641553749953101,-0.03217943930019292
3048606, (Coaster (NPF) Left) [*DPMl_ant_dor_l akira] #3048606,O_dVNC,O_dVNC,False,False,False,True,P,3009700,29,*DPMl_ant_dor_l akira_,,"{3009700: {'neuron_name': ' (Coaster (NPF) Right ) [*DPMl_ant_dor_r akira] #3009700', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 3048606, 'Pair ID': 29, 'lineage': '*DPMl_ant_dor_r akira_', 'Class 2': nan}}",234,0.0007111193351185404,0.0006068239546263538,0.00010360984524277574,-0.00042309255449264106,0.0005441858998031575,0.0017887164951056174,-0.00011768070659936233,0.017155378223731598,-0.005078523497060116,-0.002015115383454037,-0.030255044557367876,-0.009198881033421572,-0.009638599532160704,-0.02553761957197123
2979675, (DPLam Talon 1 left) [*DPLam_l akira] #2979675,Unk,Unk,False,False,False,True,P,7422253,24,*DPLam_l akira_,,"{7422253: {'neuron_name': ' (DPLam Talon 1 right; DALl1 4) [*DPLam_r akira] #7422253', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 2979675, 'Pair ID': 24, 'lineage': '*DPLam_r akira_', 'Class 2': nan}}",235,0.02354648035085457,-0.005044957420140717,-0.003432228038945135,-0.03615221489203777,-0.011561361751361156,-0.0050466487225303775,-0.01360252557812101,0.028329255940209817,-0.011930719161922562,-0.0035046069163373345,-0.028694916399902317,-0.011050424633802822,-0.014583715472552319,-0.02534899366702844
17360014, (DPlal13 bilateral unpaired left) [*DPLal1-3_l akira] #17360014,Unk,Unk,False,False,False,True,L,-1,-1,*DPLal1-3_l akira_,,,236,0.021977718141760152,-0.007510251121233932,-0.005456767802836571,-0.04556891486374681,-0.013103195506257917,-0.01479416599372862,-0.027963654489839163,0.008768548193755617,-0.003886869526966878,-0.003119041579429797,-0.029652620785570582,-0.008266025549710643,-0.012586581431636623,-0.029389255718516506
20812872, (UNK simple unpaired left) [unknown lineage] #20812872,Unk,Unk,False,False,False,True,L,-1,-1,unk,,,237,0.018862293678382477,-0.008465289581322687,-0.00498011771275331,-0.032132002445021526,-0.00823846203118267,-0.01245525600088955,-0.018045932071069148,0.003841637144463717,-0.0020256715780563226,-0.0016247122094526193,-0.015719073415410383,-0.004457670673538905,-0.007735849564615057,-0.018465795352046187
8229118, (Basal Tel-like X? right) [*BLAv12_post_r akira] #8229118,Unk,Unk,False,False,False,True,R,-1,-1,*BLAv12_post_r akira_,,,238,0.018441570202269685,-0.007350818460144268,-0.004832711696205944,-0.04084088926251335,-0.012128422423643018,-0.014494319926319077,-0.028128169742331025,0.005298744386793025,-0.0028164958467814744,-0.002121493025729474,-0.020724438611795758,-0.0058723485637390644,-0.010208485982093202,-0.024221180732152174
9621307, (BPL local 5) [*BLDc_r akira] #9621307,Unk,Unk,False,False,False,True,R,-1,-1,*BLDc_r akira_,,,239,0.011987494262826337,-0.006231360765481923,-0.004506658780857868,-0.04166751138177485,-0.011093712232184546,-0.019302118891632275,-0.048931405367744214,0.009374178671676456,-0.004056640530207809,-0.0019636488491695967,-0.019528011317940373,-0.006664250297109183,-0.010854163178866495,-0.019594562477388854
17468727, (BLP34 local unpaired left) [*BLP34_l akira] #17468727,Unk,Unk,False,False,False,True,L,-1,-1,*BLP34_l akira_,,,240,0.005882575348010605,-0.002800013397236965,-0.0019391622546868208,-0.017453091602015934,-0.00477456738294821,-0.007447758025164967,-0.016423399481394516,0.00485260334717606,-0.002466884716143452,-0.0019806030864174423,-0.019967028406947657,-0.005690389223080656,-0.009595506784581938,-0.022712239923914503
15656826," (DPlal simple bilateral b right; DPLal 2 R) [*DPlal1-3_ant_r akira, *DPLal1-3_r akira] #15656826",Unk,Unk,False,False,False,True,R,-1,-1,unk,,,241,0.012381357675336935,-0.004301478457561209,-0.0021746399267507798,-0.03025973482307572,-0.009006781818213135,-0.012493815797678201,-0.030130053796538023,0.00473534371134126,-0.002279097067594685,-0.001797422905771501,-0.018663827131360014,-0.00545566538426506,-0.009164463976902515,-0.021346194740086356
9698907," (DPlal ipsilateral 2 right; BPL with axon around peduncle) [*DPlal1-3_lat_r akira, *DPLal1-3_r akira] #9698907",Unk,Unk,False,False,False,True,R,-1,-1,unk,,,242,0.015462590219832286,-0.0031795459262044965,-0.00458412969200513,-0.027930354156136077,-0.005328770136880003,-0.001985227438335956,0.003307250411511167,0.0045740945070064576,-0.0020542002037085717,-0.0015976739564627462,-0.016261909191562528,-0.0048034939189050925,-0.007627323961382058,-0.017925007743691886
10945111, (BLVp12 descending-like right) [*BLVp2_r akira] #10945111,O_dVNC,O_dVNC,False,False,False,True,R,-1,-1,*BLVp2_r akira_,,,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02026627642300371,-0.005285032724219513,-0.005662892029261693,-0.04739809049320335,-0.013709207420874505,-0.009550951119042061,-0.018813555083532236
10663559, (BLAv12_lat pointer-like right) [*BLAv12_lat_r akira] #10663559,Unk,Unk,False,False,False,True,R,-1,-1,*BLAv12_lat_r akira_,,,244,0.00520882535918897,-0.0021628987633008716,-0.0016229508892207766,-0.013820983305121347,-0.004047477582874945,-0.005208029317163187,-0.011213855598442374,0.00481856639702349,-0.0025454073607904717,-0.002085272875111265,-0.020334861334143157,-0.005646869554294494,-0.009580520017527907,-0.023518920707334245
20981350, (Neuron 20981351 no cell body) [unknown lineage] #20981350,Unk,Unk,False,False,False,True,P,8715940,1073,unk,,"{8715940: {'neuron_name': ' (BLAv12_lat pointer 3 right; BLAv2 ant 1 ven neuron 8715941) [*BLAv12_lat_r akira] #8715940', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 20981350, 'Pair ID': 1073, 'lineage': '*BLAv12_lat_r akira_', 'Class 2': nan}}",245,0.021459772865085536,-0.009301129252775066,-0.005843005195811182,-0.03801142428515603,-0.009684134221245031,-0.014348490586687072,-0.02107556999119308,0.008658536289622671,-0.004596796056776598,-0.003578753392097737,-0.035046081412916055,-0.009774949982100505,-0.016456254493120263,-0.04034759593845118
17729973, (CPd contralateral 1 left) [*CPd_l akira] #17729973,Unk,Unk,False,False,False,True,P,10870424,986,*CPd_l akira_,,"{10870424: {'neuron_name': ' (CPd contralateral 1 right; CP4 5) [*CPd_r akira] #10870424', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 17729973, 'Pair ID': 986, 'lineage': '*CPd_r akira_', 'Class 2': nan}}",246,0.02065249659635852,0.0009866401432058794,-0.008707185755759132,-0.03293969319448406,-0.0038490340043209805,0.0003825487460366097,0.03211095335889504,0.031637131297003254,-0.009875046354644272,-0.008318484385435206,-0.04814978573223375,-0.011912375985997753,-0.0122826892571479,-0.0019785734691283086
10885466,"MB2IN-100 (ASB TODO left) [*BLAvm post_l akira, *BLVa_t_l akira] #10885466",Unk,Unk,False,False,False,True,P,9811608,448,unk,,"{9811608: {'neuron_name': 'MB2IN-100 (ASB TODO from gPN 3 right) [*BLVa_t_r akira] #9811608', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 10885466, 'Pair ID': 448, 'lineage': '*BLVa_t_r akira_', 'Class 2': nan}}",247,0.022072794328580152,-0.006091589094506676,-0.004424169167208161,-0.02823849472971392,-0.0051489399357804045,0.0006350511354878344,0.0009967431274984643,0.03470482396815651,-0.014865336239950611,-0.007581667189506277,-0.03922041824891391,-0.011695255410529272,-0.019453114840515772,-0.016023083098910294
5033480,MB2IN-170 (Partner 27) [*BLAvm post_l akira] #5033480,Unk,Unk,False,False,False,True,P,5700090,122,*BLAvm post_l akira_,,"{5700090: {'neuron_name': 'MB2IN-170 (neuron 5700091 STBA#paired with Partner 27) [*BLAvm post_r akira] #5700090', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 5033480, 'Pair ID': 122, 'lineage': '*BLAvm post_r akira_', 'Class 2': nan}}",248,0.028344228060660177,-0.008585687826168824,-0.005972902599636338,-0.039829106889069384,-0.012178599742995467,-0.00919076426226867,-0.007494188572080033,0.02219330791535723,-0.010962235335968653,-0.005210883983167129,-0.034212850723443516,-0.010442366147188423,-0.017122643716883885,-0.02546983519155043
17588623, (ASB Strange Neurites right) [unknown lineage] #17588623,Unk,Unk,False,True,True,True,R,-1,-1,unk,,,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020206109837265833,-0.009431829119975942,-0.004563100238791588,-0.030765741397610537,-0.010088367576844072,-0.016234936546225386,-0.02496696606674381
12548756, (BLAvm bilateral neuron Y? right; VLP LAL ) [*BLAvm post_r akira] #12548756,Unk,Unk,False,False,False,True,R,-1,-1,*BLAvm post_r akira_,,,250,0.010675715901999389,-0.0027391073075173048,-0.0033520777528212985,-0.019856034637452093,-0.004628072610561607,-0.003226347280777385,-0.0011411762547218266,0.027652513755458973,-0.0123696407318349,-0.006164588107040803,-0.036088118540371715,-0.01034871750952315,-0.016261211268104217,-0.023287609065314383
16096934, (DPLm ant lat 3? left -gap issue?) [unknown lineage] #16096934,Unk,Unk,False,False,False,True,L,-1,-1,unk,,,251,0.020591561895782456,-0.007892793584561035,-0.0026592171335953372,-0.015812055965428545,-0.004581635403828484,-0.0036878393271057492,-0.004854113844654993,0.025323978758379242,-0.010236149902870204,-0.0032511576282300008,-0.020751840316617365,-0.005697147934341068,-0.00476234778198427,-0.017215869130678303
20172310, (UNK brancher 3 left) [unknown lineage] #20172310,Unk,Unk,False,False,False,True,P,9521722,1072,unk,,"{9521722: {'neuron_name': ' (UNK brancher 3 right) [*DPLc_post_lat_r akira] #9521722', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 20172310, 'Pair ID': 1072, 'lineage': '*DPLc_post_lat_r akira_', 'Class 2': nan}}",252,0.006800108442172572,0.03135483292325049,-0.02044230767736364,0.009272710493878235,-0.002971336160481442,-0.0078718803361378,-0.010521144448038271,0.006684663731707002,0.01427946801257385,-0.012095704807134254,-0.002358341184135467,0.0002767866230624824,-0.005390362912407022,0.01907673551337905
18551732, (DALcm12 v ap 14_left) [unknown lineage] #18551732,Unk,Unk,False,False,False,True,P,8161148,1039,unk,,"{8161148: {'neuron_name': ' (DALcm12 v ap 14_right) [*DALcm12-v_r akira] #8161148', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 18551732, 'Pair ID': 1039, 'lineage': '*DALcm12-v_r akira_', 'Class 2': nan}}",253,0.010396251031640078,0.03773530185742005,-0.025661789469539058,0.008073839057278197,0.0009428141759580958,-0.011252359149520193,-0.006673645589991693,0.01277486751281129,0.04556621286956719,-0.028777416486358162,0.008525758444746925,0.0008629188652236336,-0.009551278606854044,-0.008272458103131625
17340955, (DALcl12 v d 4 L) [*DALcl12-v_l akira] #17340955,Unk,Unk,False,False,False,True,P,15605297,919,*DALcl12-v_l akira_,,"{15605297: {'neuron_name': ' (DALcl12 v d 4 R) [*DALcl12-v_r akira] #15605297', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 17340955, 'Pair ID': 919, 'lineage': '*DALcl12-v_r akira_', 'Class 2': nan}}",254,0.020033155820205876,0.05406816784775061,0.001210788794647753,0.0027036380733240304,-0.00045404966937926875,0.011619033434315047,-0.012651823030826636,0.01590048729375955,0.0549613456845243,-0.02025894579664033,0.010581055281590233,0.001706275648233097,0.0021319106098074193,-0.020098819689865523
17109286, (DALcl12 r vv 6) [*DALcl12-v_l akira] #17109286,Unk,Unk,False,False,False,True,P,6653450,888,*DALcl12-v_l akira_,,"{6653450: {'neuron_name': ' (DALcl12 l vv 6) [*DALcl12-v_r akira] #6653450', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 17109286, 'Pair ID': 888, 'lineage': '*DALcl12-v_r akira_', 'Class 2': nan}}",255,0.00711386897498552,0.024262979280256877,-0.009578056347788091,0.0018457768827226122,-0.0035900627430509257,-0.0030357524894160637,-0.006858494785327122,0.012684002080176743,0.055790067645953734,-0.034344689119394145,0.014845145954166113,-0.005137920815200336,-0.01164037673578315,-0.019268126342183115
16562142, (UNK descending contralateral 2 left) [unknown lineage] #16562142,O_dVNC,O_dVNC,False,False,False,True,P,15894178,814,unk,,"{15894178: {'neuron_name': ' (UNK descending contralateral 2 right) [unknown lineage] #15894178', 'Class 1': 'O_dVNC', 'Merge Class': 'O_dVNC', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 16562142, 'Pair ID': 814, 'lineage': 'unk', 'Class 2': nan}}",256,0.004652113802843202,0.01622464399972908,-0.012596433966863274,0.0035373208124443926,-0.0005545768512713867,-0.006026631548244829,3.95568857281664e-05,0.015881843495188112,0.07126496146095417,-0.04841767953085215,0.021611797066696706,-0.004647648616677517,-0.021836266831487053,-0.02065163581051677
14999928, (LAL bilateral coordination left) [*CM4-vm_l akira] #14999928,Unk,Unk,False,False,False,True,P,4591713,666,*CM4-vm_l akira_,,"{4591713: {'neuron_name': ' (LAL bilateral coordination right; J. II. Posterior target neuron #2 MB PN; CM4 dor pos 9) [*CM4-dm_r akira, *DPMpl3_r akira] #4591713', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 14999928, 'Pair ID': 666, 'lineage': 'unk', 'Class 2': nan}}",257,0.010166821767188316,0.041788135578440425,-0.02558457957653021,0.01055493404147797,-0.001180506971589957,-0.00793010349911573,-0.012836520362447366,0.012874185479949845,0.05164084888131215,-0.030113759746817702,0.012231433212133403,-0.002185228386743011,-0.008251757422456119,-0.017435422527294474
8814524, (DPM long neck left) [*DPMl_ant_dor_l akira] #8814524,Unk,Unk,False,True,True,True,P,17340973,298,*DPMl_ant_dor_l akira_,,"{17340973: {'neuron_name': ' (DPM long neck right) [*DPMpm1_r akira] #17340973', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': True, 'is_LNpre': True, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 8814524, 'Pair ID': 298, 'lineage': '*DPMpm1_r akira_', 'Class 2': nan}}",258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011700927281130214,0.04836164220826521,-0.028618519052216827,0.011800096354779134,-0.0024024729413538665,-0.009086506896428927,-0.0148108793563211
4966994," (CM13 bilateral 3 left) [*CM4-vm_l akira, *CM13_lat_l akira] #4966994",Unk,Unk,False,False,False,True,P,16578252,118,unk,,"{16578252: {'neuron_name': ' (CM13 bilateral 3 right; CM13 lat 19) [*CM13_lat_r akira] #16578252', 'Class 1': 'Unk', 'Merge Class': 'Unk', 'is_pdiff': False, 'is_usplit': False, 'is_LNpre': False, 'is_brain': True, 'Hemisphere': 'R', 'Pair': 4966994, 'Pair ID': 118, 'lineage': '*CM13_lat_r akira_', 'Class 2': nan}}",259,0.01242489301012835,0.044126508747919346,-0.024824373055240195,0.008926021399461925,0.0013915447983565764,-0.006325824419651462,-0.010983461933169923,0.016232465904478334,0.059514214131940954,-0.03615678572126842,0.012451007317104329,0.0010308659621808306,-0.012335263454558985,-0.013705750009698184
